id,ax,ay,az
12929,14.64,-20.496,1068.232
12930,11.712,-18.544,1065.792
12931,14.64,-19.52,1061.888
12932,11.712,-19.52,1059.936
12933,14.64,-20.984,1058.96
12934,12.688,-20.496,1056.52
12935,14.152,-20.984,1062.864
12936,16.104,-20.008,1065.792
12937,19.032,-17.568,1063.352
12938,9.272,-20.008,1065.792
12939,9.76,-21.96,1061.888
12940,13.176,-17.568,1060.424
12941,13.176,-18.056,1059.448
12942,14.64,-19.032,1054.08
12943,15.616,-18.544,1057.984
12944,15.616,-13.176,1059.448
12945,10.736,-17.568,1064.816
12946,11.224,-15.616,1060.912
12947,13.176,-17.568,1060.912
12948,14.152,-18.056,1063.352
12949,11.224,-15.128,1063.84
12950,19.032,-17.568,1067.256
12951,12.2,-13.664,1065.792
12952,14.152,-15.128,1063.84
12953,11.712,-14.152,1060.424
12954,13.664,-18.056,1053.104
12955,11.712,-15.616,1057.496
12956,12.2,-15.128,1062.864
12957,14.64,-20.984,1063.352
12958,11.712,-13.176,1067.256
12959,11.224,-12.688,1065.792
12960,12.688,-16.592,1064.328
12961,16.104,-19.032,1068.232
12962,14.152,-11.712,1064.816
12963,11.712,-11.712,1063.352
12964,12.2,-13.664,1063.352
12965,12.688,-11.712,1066.28
12966,15.616,-13.664,1066.768
12967,16.592,-11.712,1066.768
12968,17.568,-17.568,1067.256
12969,12.2,-13.664,1060.424
12970,8.296,-14.64,1061.888
12971,15.616,-16.592,1060.424
12972,14.152,-19.52,1055.056
12973,14.152,-16.592,1054.08
12974,13.664,-14.64,1057.984
12975,11.224,-16.592,1060.912
12976,13.664,-17.08,1059.936
12977,8.784,-15.128,1058.472
12978,13.176,-19.52,1064.816
12979,14.152,-18.544,1069.696
12980,8.784,-16.104,1068.72
12981,12.688,-22.448,1067.744
12982,11.224,-17.08,1070.672
12983,13.176,-18.544,1068.72
12984,11.712,-16.592,1064.328
12985,8.784,-16.592,1065.792
12986,11.224,-16.104,1064.816
12987,15.616,-16.104,1065.792
12988,15.128,-15.616,1066.768
12989,14.152,-17.568,1060.912
12990,9.76,-16.104,1058.96
12991,15.616,-17.08,1060.912
12992,10.736,-19.032,1062.376
12993,16.592,-17.08,1063.84
12994,13.664,-19.52,1064.816
12995,14.64,-22.448,1068.232
12996,12.688,-17.568,1067.256
12997,14.152,-15.128,1068.232
12998,12.688,-19.032,1065.792
12999,13.176,-20.984,1069.696
13000,10.736,-20.984,1068.232
13001,8.784,-19.52,1070.672
13002,15.616,-20.008,1072.136
13003,13.664,-15.616,1074.088
13004,12.688,-14.64,1078.48
13005,12.2,-17.08,1073.6
13006,14.152,-15.128,1070.672
13007,15.616,-18.056,1061.888
13008,14.64,-18.544,1058.472
13009,16.104,-12.688,1060.424
13010,18.056,-15.128,1062.376
13011,13.664,-14.64,1057.496
13012,20.008,-15.128,1060.912
13013,18.544,-15.616,1057.008
13014,12.2,-16.592,1052.128
13015,11.712,-14.64,1053.104
13016,15.128,-14.64,1063.352
13017,13.664,-15.128,1066.768
13018,16.592,-18.544,1065.792
13019,14.64,-17.08,1062.864
13020,12.688,-17.08,1062.376
13021,12.2,-18.544,1065.304
13022,15.616,-15.616,1067.256
13023,11.712,-15.128,1066.768
13024,12.688,-14.64,1068.232
13025,11.712,-15.128,1068.232
13026,17.08,-13.664,1067.256
13027,14.152,-15.616,1066.768
13028,13.664,-18.544,1061.4
13029,15.616,-15.128,1056.52
13030,9.76,-17.08,1057.984
13031,12.688,-17.568,1063.84
13032,9.272,-16.592,1061.4
13033,11.224,-19.032,1060.424
13034,13.664,-17.08,1067.256
13035,12.688,-15.616,1069.208
13036,9.272,-16.592,1065.304
13037,9.76,-19.032,1068.72
13038,9.76,-20.496,1067.744
13039,9.76,-17.08,1065.304
13040,9.272,-13.664,1072.624
13041,7.32,-16.592,1069.208
13042,13.664,-16.104,1078.968
13043,11.712,-20.008,1078.48
13044,9.272,-13.664,1067.744
13045,7.808,-15.616,1063.352
13046,11.712,-21.472,1064.816
13047,12.2,-19.52,1067.256
13048,11.712,-16.592,1068.72
13049,11.712,-16.592,1068.232
13050,8.296,-19.52,1061.4
13051,13.176,-18.056,1056.52
13052,10.736,-19.032,1055.056
13053,16.592,-20.496,1056.52
13054,12.688,-19.52,1061.4
13055,17.08,-18.056,1064.816
13056,15.128,-18.056,1065.792
13057,15.616,-18.056,1058.472
13058,16.104,-15.128,1058.96
13059,14.64,-14.152,1061.888
13060,12.688,-17.568,1065.792
13061,15.616,-16.104,1068.72
13062,15.616,-17.08,1070.672
13063,19.52,-15.616,1075.064
13064,14.64,-11.224,1066.28
13065,13.176,-14.64,1066.768
13066,16.592,-12.688,1063.352
13067,14.64,-13.664,1062.864
13068,14.64,-11.224,1066.28
13069,11.712,-14.152,1065.792
13070,18.544,-9.272,1068.232
13071,13.664,-13.664,1067.256
13072,18.056,-14.152,1067.256
13073,19.52,-12.688,1061.4
13074,14.152,-17.08,1060.424
13075,14.152,-12.2,1059.448
13076,18.056,-14.64,1066.768
13077,16.104,-23.424,1069.696
13078,13.664,-17.568,1065.304
13079,15.128,-17.568,1069.696
13080,12.688,-15.616,1069.208
13081,11.712,-18.056,1066.768
13082,13.664,-16.104,1066.28
13083,14.64,-18.544,1062.864
13084,10.248,-16.592,1065.304
13085,12.2,-17.568,1071.16
13086,11.224,-16.592,1074.576
13087,14.64,-17.568,1061.888
13088,11.224,-18.544,1057.496
13089,11.712,-15.128,1060.424
13090,10.248,-18.544,1058.96
13091,10.736,-20.008,1063.84
13092,14.64,-19.032,1069.208
13093,11.712,-14.64,1065.792
13094,9.76,-16.104,1062.864
13095,10.248,-20.984,1059.936
13096,10.736,-14.64,1056.52
13097,14.152,-17.568,1060.424
13098,14.152,-15.616,1066.28
13099,16.104,-18.056,1070.672
13100,11.224,-14.152,1071.16
13101,12.688,-13.664,1069.208
13102,13.664,-12.688,1061.888
13103,12.688,-16.104,1067.256
13104,14.64,-11.712,1067.744
13105,17.568,-12.2,1062.864
13106,16.104,-14.152,1069.696
13107,17.08,-13.176,1071.16
13108,19.032,-14.152,1067.744
13109,15.128,-15.616,1067.256
13110,16.592,-11.712,1062.376
13111,12.2,-13.664,1061.4
13112,15.128,-13.176,1058.96
13113,12.2,-10.248,1061.888
13114,16.592,-10.736,1056.032
13115,13.664,-11.712,1059.936
13116,14.152,-15.128,1057.496
13117,15.128,-13.664,1057.008
13118,12.2,-13.664,1063.84
13119,9.76,-13.176,1066.28
13120,13.664,-13.176,1068.232
13121,15.616,-13.176,1069.208
13122,10.736,-13.664,1070.672
13123,10.736,-11.712,1075.064
13124,10.248,-14.64,1078.968
13125,10.248,-17.08,1074.576
13126,10.248,-14.64,1070.184
13127,9.272,-15.616,1070.184
13128,9.76,-16.104,1064.816
13129,9.76,-13.664,1068.232
13130,10.736,-12.688,1063.352
13131,9.76,-14.64,1054.08
13132,11.224,-13.176,1054.568
13133,9.272,-13.664,1055.056
13134,13.176,-15.128,1054.568
13135,14.152,-17.568,1057.008
13136,15.128,-16.592,1059.936
13137,19.52,-16.592,1061.888
13138,14.64,-18.544,1064.816
13139,16.104,-16.104,1068.232
13140,16.104,-15.128,1072.624
13141,16.592,-17.08,1075.064
13142,16.592,-18.544,1071.16
13143,15.616,-16.592,1072.624
13144,17.568,-18.544,1069.696
13145,17.568,-18.544,1069.208
13146,15.128,-17.568,1074.088
13147,19.032,-14.64,1065.792
13148,20.008,-15.616,1062.376
13149,13.664,-19.032,1056.032
13150,16.104,-16.104,1054.08
13151,11.712,-18.544,1058.96
13152,16.104,-11.224,1061.888
13153,17.08,-15.616,1059.936
13154,14.64,-17.568,1050.176
13155,9.76,-17.08,1047.736
13156,11.224,-13.664,1051.152
13157,16.104,-12.688,1055.056
13158,10.736,-13.664,1059.448
13159,10.248,-16.104,1060.912
13160,8.784,-15.128,1066.28
13161,12.688,-14.64,1070.672
13162,9.272,-13.664,1072.136
13163,7.32,-14.64,1076.528
13164,11.224,-13.664,1076.528
13165,4.392,-15.128,1073.6
13166,9.272,-15.128,1069.696
13167,7.32,-20.008,1065.792
13168,6.344,-13.176,1062.376
13169,7.32,-16.104,1064.816
13170,7.808,-19.032,1067.256
13171,10.248,-17.08,1060.912
13172,10.736,-16.592,1062.376
13173,14.152,-19.032,1065.792
13174,6.344,-18.544,1062.376
13175,9.272,-20.496,1057.984
13176,8.296,-16.104,1056.032
13177,12.688,-18.544,1060.912
13178,13.664,-18.544,1063.84
13179,9.272,-19.52,1063.352
13180,16.104,-22.448,1067.256
13181,12.688,-19.52,1069.208
13182,16.104,-20.496,1071.16
13183,13.664,-20.984,1080.432
13184,16.592,-17.08,1078.968
13185,16.104,-22.936,1079.944
13186,16.104,-15.128,1070.184
13187,13.176,-13.176,1070.184
13188,16.592,-20.496,1065.792
13189,15.128,-15.128,1064.816
13190,15.616,-17.08,1066.768
13191,14.152,-19.032,1063.352
13192,17.08,-14.64,1057.008
13193,15.616,-12.688,1051.152
13194,13.176,-16.592,1051.152
13195,15.128,-18.544,1059.936
13196,14.64,-17.568,1058.472
13197,16.104,-16.592,1059.936
13198,9.76,-17.568,1060.912
13199,12.688,-15.616,1064.816
13200,13.664,-15.616,1066.768
13201,13.664,-20.008,1063.84
13202,12.2,-15.128,1060.912
13203,14.152,-17.568,1062.864
13204,9.76,-20.008,1070.672
13205,13.664,-16.592,1073.112
13206,12.688,-17.08,1068.72
13207,8.784,-20.008,1065.304
13208,6.832,-20.496,1065.304
13209,13.176,-18.056,1063.84
13210,9.272,-16.592,1061.888
13211,12.2,-15.128,1064.816
13212,15.616,-20.984,1055.544
13213,8.784,-16.104,1055.056
13214,13.176,-18.544,1055.056
13215,12.2,-18.544,1056.52
13216,10.736,-17.568,1057.008
13217,12.2,-18.544,1063.352
13218,12.2,-13.176,1068.232
13219,13.664,-18.056,1058.96
13220,12.688,-16.592,1067.744
13221,14.152,-20.496,1072.136
13222,14.152,-19.52,1071.16
13223,11.712,-15.128,1063.84
13224,15.616,-15.616,1061.888
13225,16.104,-19.52,1065.792
13226,14.152,-19.52,1069.696
13227,11.224,-13.664,1072.624
13228,14.152,-17.568,1064.816
13229,15.128,-16.104,1062.864
13230,13.176,-19.52,1065.792
13231,10.736,-14.152,1068.72
13232,16.104,-18.544,1070.672
13233,16.592,-19.52,1066.768
13234,9.272,-15.128,1066.768
13235,9.76,-18.056,1057.008
13236,10.736,-17.568,1057.984
13237,13.664,-14.64,1056.52
13238,10.736,-17.568,1061.4
13239,14.64,-17.08,1063.352
13240,14.64,-19.032,1066.28
13241,9.76,-22.936,1064.328
13242,9.272,-18.544,1062.864
13243,14.64,-14.64,1057.496
13244,13.664,-20.984,1060.912
13245,14.152,-20.496,1058.96
13246,12.2,-20.496,1060.424
13247,12.2,-20.496,1064.328
13248,10.736,-20.008,1062.864
13249,11.224,-15.616,1061.4
13250,11.224,-18.056,1063.84
13251,8.784,-16.104,1066.768
13252,5.368,-18.056,1063.84
13253,7.32,-17.568,1059.448
13254,10.736,-18.056,1059.448
13255,9.76,-15.128,1058.472
13256,9.272,-16.592,1057.496
13257,12.688,-18.056,1052.616
13258,9.76,-16.592,1056.032
13259,10.248,-18.056,1056.032
13260,13.176,-17.08,1060.424
13261,13.176,-17.08,1067.744
13262,12.2,-17.08,1067.744
13263,10.736,-16.104,1067.744
13264,12.688,-19.032,1070.184
13265,17.568,-20.008,1073.6
13266,15.616,-15.616,1069.208
13267,19.52,-17.568,1071.648
13268,11.712,-23.912,1069.208
13269,16.592,-16.592,1063.352
13270,13.176,-19.032,1062.376
13271,14.152,-19.52,1060.912
13272,18.544,-15.616,1059.936
13273,16.592,-17.568,1068.72
13274,16.104,-16.592,1065.792
13275,17.08,-15.616,1066.28
13276,15.128,-13.664,1065.792
13277,12.2,-16.592,1065.304
13278,13.176,-18.544,1059.936
13279,15.128,-15.616,1057.496
13280,14.64,-15.128,1062.864
13281,13.176,-18.056,1062.376
13282,16.104,-13.176,1066.28
13283,10.736,-17.568,1057.984
13284,13.176,-17.568,1059.448
13285,8.296,-13.176,1054.568
13286,10.248,-17.568,1054.08
13287,9.272,-13.176,1059.448
13288,14.152,-11.712,1064.816
13289,14.152,-14.64,1062.864
13290,13.664,-12.688,1060.912
13291,11.224,-14.152,1053.592
13292,12.2,-14.64,1062.864
13293,9.76,-14.152,1067.256
13294,15.616,-15.616,1066.768
13295,13.664,-15.128,1068.232
13296,11.712,-13.176,1067.256
13297,15.128,-15.128,1071.16
13298,17.568,-14.64,1062.864
13299,13.176,-17.08,1056.52
13300,12.2,-20.984,1061.4
13301,14.64,-19.032,1058.96
13302,17.08,-22.448,1053.592
13303,9.76,-17.568,1055.056
13304,18.544,-21.472,1056.032
13305,12.2,-22.936,1058.96
13306,14.64,-19.52,1057.496
13307,12.2,-23.424,1052.128
13308,16.592,-23.424,1067.744
13309,17.08,-19.032,1075.064
13310,15.616,-18.056,1081.896
13311,13.664,-19.032,1071.648
13312,16.592,-19.032,1070.184
13313,14.152,-15.616,1074.088
13314,15.616,-15.616,1073.112
13315,10.736,-18.544,1074.088
13316,15.616,-13.664,1071.16
13317,7.808,-16.104,1066.768
13318,12.688,-12.688,1066.28
13319,14.152,-16.104,1063.84
13320,14.64,-13.176,1064.328
13321,11.712,-18.056,1057.496
13322,13.176,-17.568,1054.08
13323,11.712,-15.616,1055.056
13324,11.712,-19.52,1054.568
13325,13.664,-16.104,1059.936
13326,14.152,-12.688,1060.912
13327,13.176,-20.008,1059.448
13328,13.664,-19.032,1058.96
13329,12.688,-15.616,1062.864
13330,18.544,-16.592,1069.208
13331,19.032,-17.568,1072.136
13332,14.152,-14.64,1077.992
13333,14.64,-17.08,1072.624
13334,12.688,-21.472,1068.72
13335,10.248,-18.544,1069.208
13336,13.176,-17.08,1071.16
13337,13.664,-15.616,1068.232
13338,13.176,-17.08,1070.184
13339,12.2,-16.592,1070.672
13340,10.736,-17.08,1071.16
13341,12.688,-13.664,1072.624
13342,12.2,-14.64,1068.72
13343,11.224,-16.104,1061.888
13344,8.784,-18.056,1052.616
13345,11.224,-19.52,1056.032
13346,14.64,-18.056,1051.152
13347,12.2,-15.616,1056.032
13348,13.176,-16.592,1060.424
13349,11.224,-14.64,1054.568
13350,11.224,-15.616,1051.152
13351,12.688,-16.592,1054.568
13352,10.736,-17.568,1058.472
13353,9.272,-20.008,1067.256
13354,13.664,-16.592,1069.208
13355,12.2,-16.592,1068.232
13356,10.248,-20.984,1071.16
13357,10.248,-18.056,1072.624
13358,13.176,-19.032,1067.744
13359,17.08,-17.08,1067.744
13360,13.664,-12.688,1071.16
13361,18.056,-16.104,1071.16
13362,15.128,-15.128,1065.792
13363,15.616,-15.128,1060.912
13364,16.592,-17.568,1056.032
13365,13.664,-12.688,1053.104
13366,12.688,-20.008,1051.152
13367,12.688,-14.64,1047.248
13368,13.664,-17.568,1050.176
13369,16.592,-15.128,1051.64
13370,12.2,-15.128,1053.592
13371,12.2,-15.616,1060.424
13372,11.224,-15.128,1065.792
13373,14.64,-14.152,1071.648
13374,14.64,-16.104,1070.672
13375,10.736,-18.056,1067.744
13376,12.2,-14.152,1063.352
13377,10.736,-15.616,1068.72
13378,12.688,-13.664,1073.6
13379,12.2,-10.248,1076.04
13380,11.712,-11.712,1068.232
13381,10.736,-14.152,1064.816
13382,11.712,-16.104,1060.424
13383,12.2,-16.104,1062.864
13384,15.128,-16.104,1065.792
13385,15.128,-16.592,1064.816
13386,15.616,-14.64,1064.328
13387,15.616,-16.104,1055.544
13388,12.688,-16.592,1048.712
13389,11.712,-18.544,1050.176
13390,15.616,-16.104,1057.008
13391,18.056,-19.032,1064.328
13392,16.104,-12.688,1061.4
13393,14.64,-16.592,1068.232
13394,14.64,-17.08,1071.16
13395,13.664,-16.104,1071.16
13396,13.664,-17.08,1072.136
13397,11.224,-17.08,1067.744
13398,12.688,-14.152,1072.624
13399,11.712,-10.736,1077.504
13400,12.688,-14.64,1071.16
13401,10.736,-11.224,1065.792
13402,12.2,-10.736,1060.912
13403,13.664,-11.712,1059.448
13404,9.272,-13.664,1060.912
13405,10.736,-12.688,1058.96
13406,9.272,-11.224,1056.52
13407,16.104,-10.736,1059.448
13408,13.176,-13.176,1053.592
13409,13.664,-16.592,1057.008
13410,17.08,-15.128,1050.176
13411,14.152,-17.08,1057.496
13412,13.664,-15.616,1061.4
13413,12.2,-17.568,1067.744
13414,13.664,-15.616,1071.648
13415,13.664,-17.568,1071.16
13416,12.688,-16.592,1071.648
13417,12.2,-19.52,1069.208
13418,13.664,-18.056,1071.648
13419,11.712,-18.544,1073.112
13420,13.664,-16.104,1080.432
13421,12.2,-14.64,1081.408
13422,11.712,-18.056,1083.36
13423,14.64,-19.032,1084.336
13424,12.688,-22.936,1068.232
13425,13.176,-16.104,1052.616
13426,12.688,-15.616,1041.88
13427,8.296,-18.056,1039.44
13428,11.712,-14.152,1044.32
13429,8.784,-11.712,1051.152
13430,13.664,-15.616,1058.472
13431,15.616,-15.616,1051.64
13432,9.272,-14.152,1053.592
13433,7.32,-16.104,1063.352
13434,9.76,-16.104,1068.72
13435,14.64,-18.544,1073.6
13436,9.272,-15.128,1075.064
13437,10.248,-13.664,1080.92
13438,10.736,-17.568,1076.04
13439,10.248,-10.736,1068.72
13440,11.224,-16.592,1063.84
13441,8.784,-15.128,1072.624
13442,15.128,-16.104,1076.04
13443,13.664,-14.152,1077.016
13444,14.64,-11.712,1071.16
13445,16.104,-12.2,1062.864
13446,17.08,-16.104,1053.592
13447,19.032,-14.152,1047.248
13448,12.688,-15.128,1043.344
13449,16.104,-15.616,1043.344
13450,16.104,-13.664,1051.64
13451,15.128,-16.592,1055.544
13452,14.152,-17.568,1059.936
13453,16.104,-14.152,1059.448
13454,18.056,-18.056,1069.208
13455,20.008,-16.592,1073.6
13456,19.52,-18.544,1077.992
13457,17.568,-19.032,1080.432
13458,19.52,-17.568,1077.992
13459,18.056,-16.592,1077.504
13460,15.616,-20.496,1074.576
13461,20.008,-16.592,1072.136
13462,17.568,-15.128,1067.744
13463,18.056,-18.056,1064.328
13464,14.152,-18.056,1060.424
13465,17.08,-15.128,1057.496
13466,17.568,-15.616,1057.984
13467,16.592,-16.104,1059.448
13468,17.08,-18.544,1052.128
13469,14.64,-19.52,1050.176
13470,15.128,-15.616,1051.152
13471,10.248,-16.592,1055.544
13472,13.176,-14.152,1064.328
13473,14.64,-15.128,1072.136
13474,14.152,-20.496,1068.72
13475,14.152,-15.616,1066.28
13476,12.2,-17.568,1072.624
13477,13.176,-16.104,1079.456
13478,15.128,-17.568,1078.968
13479,10.736,-13.664,1082.384
13480,16.104,-12.688,1080.432
13481,13.664,-15.128,1079.456
13482,8.296,-13.176,1074.088
13483,12.2,-15.128,1066.28
13484,15.128,-15.128,1061.4
13485,11.712,-16.104,1060.424
13486,15.616,-20.008,1058.472
13487,13.664,-14.152,1056.52
13488,10.736,-18.544,1054.08
13489,7.32,-15.616,1055.056
13490,14.64,-17.568,1053.592
13491,13.176,-19.52,1055.544
13492,14.64,-19.032,1056.032
13493,6.344,-17.568,1055.056
13494,7.808,-20.984,1063.84
13495,6.832,-17.08,1071.648
13496,13.664,-20.984,1071.16
13497,8.784,-17.568,1075.064
13498,8.296,-20.008,1076.04
13499,9.272,-20.496,1081.408
13500,9.272,-18.544,1075.552
13501,11.224,-20.008,1074.576
13502,10.248,-15.616,1063.84
13503,8.296,-18.056,1066.28
13504,9.272,-19.032,1065.304
13505,9.272,-16.592,1055.056
13506,8.784,-16.592,1050.664
13507,9.272,-18.056,1049.688
13508,12.2,-16.104,1044.32
13509,11.224,-14.152,1048.712
13510,14.152,-17.08,1054.08
13511,11.224,-11.224,1059.448
13512,13.176,-15.616,1064.328
13513,7.808,-15.128,1066.768
13514,9.272,-13.664,1065.792
13515,14.64,-14.152,1070.672
13516,13.664,-14.152,1081.408
13517,15.616,-14.64,1080.432
13518,11.712,-15.128,1078.48
13519,16.592,-17.08,1073.6
13520,8.784,-14.64,1076.528
13521,11.712,-16.592,1074.088
13522,17.08,-14.64,1070.672
13523,12.2,-17.08,1061.888
13524,15.616,-18.056,1064.328
13525,13.664,-17.08,1059.936
13526,19.032,-15.616,1056.52
13527,16.104,-15.616,1053.104
13528,19.032,-16.104,1054.568
13529,17.08,-17.568,1051.64
13530,20.496,-16.592,1055.544
13531,22.936,-18.544,1060.424
13532,21.472,-17.568,1066.28
13533,18.544,-20.496,1067.744
13534,18.056,-16.592,1070.672
13535,18.056,-16.592,1070.184
13536,20.496,-18.544,1071.16
13537,20.496,-15.616,1073.6
13538,12.2,-17.568,1080.92
13539,18.056,-18.544,1066.28
13540,15.616,-20.496,1058.472
13541,14.64,-20.008,1063.84
13542,7.808,-16.592,1063.84
13543,9.76,-16.104,1061.4
13544,13.664,-20.008,1056.032
13545,14.152,-17.568,1052.616
13546,12.2,-18.056,1057.984
13547,9.76,-16.592,1057.984
13548,11.224,-13.664,1069.208
13549,10.248,-17.08,1074.088
13550,4.392,-15.616,1069.208
13551,5.368,-20.984,1063.352
13552,9.272,-16.592,1060.424
13553,9.272,-16.592,1064.816
13554,6.344,-15.128,1066.28
13555,8.296,-18.544,1070.672
13556,7.808,-16.104,1070.184
13557,10.736,-13.176,1072.136
13558,9.76,-15.128,1066.28
13559,5.856,-16.104,1068.232
13560,6.344,-18.056,1064.816
13561,10.248,-12.2,1066.768
13562,7.808,-15.128,1066.768
13563,9.76,-15.128,1064.816
13564,9.76,-15.616,1060.424
13565,10.248,-17.568,1061.4
13566,9.76,-16.104,1067.256
13567,11.712,-22.448,1069.696
13568,11.224,-15.616,1071.16
13569,11.712,-20.984,1072.136
13570,9.76,-18.056,1075.552
13571,11.712,-16.592,1074.088
13572,7.808,-16.104,1061.888
13573,13.176,-18.544,1061.888
13574,15.616,-14.152,1055.056
13575,10.736,-20.984,1058.472
13576,11.712,-19.52,1059.936
13577,13.176,-16.592,1058.96
13578,11.224,-21.472,1064.816
13579,11.712,-21.472,1072.136
13580,15.128,-19.52,1069.696
13581,14.64,-18.544,1067.744
13582,13.176,-15.128,1065.792
13583,11.712,-16.592,1065.792
13584,16.104,-18.056,1061.4
13585,14.152,-16.104,1059.448
13586,17.568,-19.032,1053.592
13587,15.128,-17.568,1057.984
13588,13.176,-16.592,1053.104
13589,15.616,-20.984,1053.592
13590,16.104,-19.032,1054.08
13591,14.64,-18.056,1061.4
13592,19.032,-16.104,1066.28
13593,15.128,-18.544,1062.376
13594,18.544,-19.032,1062.864
13595,13.176,-14.64,1064.816
13596,19.032,-14.64,1063.352
13597,15.616,-15.128,1065.304
13598,16.592,-12.688,1059.448
13599,15.616,-13.664,1066.768
13600,17.568,-16.592,1073.112
